"area_name","area_code","date","new_cases","total_cases"
"Hounslow","E09000018",2020-04-28,12,760
"Islington","E09000019",2020-04-28,4,449
"Kensington and Chelsea","E09000020",2020-04-28,3,483
"Kingston upon Thames","E09000021",2020-04-28,3,529
"Lambeth","E09000022",2020-04-28,9,1187
"Lewisham","E09000023",2020-04-28,14,1012
"Merton","E09000024",2020-04-28,11,725
"Newham","E09000025",2020-04-28,7,1022
"Redbridge","E09000026",2020-04-28,11,796
"Richmond upon Thames","E09000027",2020-04-28,7,414
"Southwark","E09000028",2020-04-28,8,1252
"Sutton","E09000029",2020-04-28,5,776
"Tower Hamlets","E09000030",2020-04-28,3,664
"Waltham Forest","E09000031",2020-04-28,3,815
"Wandsworth","E09000032",2020-04-28,8,972
"Westminster","E09000033",2020-04-28,6,636
"Barking and Dagenham","E09000002",2020-04-29,7,543
"Barnet","E09000003",2020-04-29,17,1321
"Bexley","E09000004",2020-04-29,17,766
"Brent","E09000005",2020-04-29,18,1449
"Bromley","E09000006",2020-04-29,35,1192
"Camden","E09000007",2020-04-29,4,596
"Croydon","E09000008",2020-04-29,17,1543
"Ealing","E09000009",2020-04-29,23,1179
"Enfield","E09000010",2020-04-29,15,973
"Greenwich","E09000011",2020-04-29,22,758
"Hackney and City of London","E09000012",2020-04-29,10,669
"Hammersmith and Fulham","E09000013",2020-04-29,9,639
"Haringey","E09000014",2020-04-29,10,614
"Harrow","E09000015",2020-04-29,30,1034
"Havering","E09000016",2020-04-29,9,738
"Hillingdon","E09000017",2020-04-29,9,848
"Hounslow","E09000018",2020-04-29,19,779
"Islington","E09000019",2020-04-29,2,451
"Kensington and Chelsea","E09000020",2020-04-29,2,485
"Kingston upon Thames","E09000021",2020-04-29,19,548
"Lambeth","E09000022",2020-04-29,10,1197
"Lewisham","E09000023",2020-04-29,9,1021
"Merton","E09000024",2020-04-29,8,733
"Newham","E09000025",2020-04-29,12,1034
"Redbridge","E09000026",2020-04-29,12,808
"Richmond upon Thames","E09000027",2020-04-29,15,429
"Southwark","E09000028",2020-04-29,16,1268
"Sutton","E09000029",2020-04-29,14,790
"Tower Hamlets","E09000030",2020-04-29,11,675
"Waltham Forest","E09000031",2020-04-29,7,822
"Wandsworth","E09000032",2020-04-29,12,984
"Westminster","E09000033",2020-04-29,8,644
"Barking and Dagenham","E09000002",2020-04-30,5,548
"Barnet","E09000003",2020-04-30,19,1340
"Bexley","E09000004",2020-04-30,16,782
"Brent","E09000005",2020-04-30,19,1468
"Bromley","E09000006",2020-04-30,24,1216
"Camden","E09000007",2020-04-30,8,604
"Croydon","E09000008",2020-04-30,25,1568
"Ealing","E09000009",2020-04-30,20,1199
"Enfield","E09000010",2020-04-30,11,984
"Greenwich","E09000011",2020-04-30,10,768
"Hackney and City of London","E09000012",2020-04-30,6,675
"Hammersmith and Fulham","E09000013",2020-04-30,5,644
"Haringey","E09000014",2020-04-30,3,617
"Harrow","E09000015",2020-04-30,16,1050
"Havering","E09000016",2020-04-30,11,749
"Hillingdon","E09000017",2020-04-30,13,861
"Hounslow","E09000018",2020-04-30,30,809
"Islington","E09000019",2020-04-30,6,457
"Kensington and Chelsea","E09000020",2020-04-30,5,490
"Kingston upon Thames","E09000021",2020-04-30,16,564
"Lambeth","E09000022",2020-04-30,8,1205
"Lewisham","E09000023",2020-04-30,15,1036
"Merton","E09000024",2020-04-30,11,744
"Newham","E09000025",2020-04-30,12,1046
"Redbridge","E09000026",2020-04-30,25,833
"Richmond upon Thames","E09000027",2020-04-30,10,439
"Southwark","E09000028",2020-04-30,15,1283
"Sutton","E09000029",2020-04-30,12,802
"Tower Hamlets","E09000030",2020-04-30,6,681
"Waltham Forest","E09000031",2020-04-30,10,832
"Wandsworth","E09000032",2020-04-30,13,997
"Westminster","E09000033",2020-04-30,20,664
"Barking and Dagenham","E09000002",2020-05-01,10,558
"Barnet","E09000003",2020-05-01,10,1350
"Bexley","E09000004",2020-05-01,17,799
"Brent","E09000005",2020-05-01,18,1486
"Bromley","E09000006",2020-05-01,15,1231
"Camden","E09000007",2020-05-01,8,612
"Croydon","E09000008",2020-05-01,19,1587
"Ealing","E09000009",2020-05-01,18,1217
"Enfield","E09000010",2020-05-01,12,996
"Greenwich","E09000011",2020-05-01,11,779
"Hackney and City of London","E09000012",2020-05-01,12,687
"Hammersmith and Fulham","E09000013",2020-05-01,9,653
"Haringey","E09000014",2020-05-01,9,626
"Harrow","E09000015",2020-05-01,10,1060
"Havering","E09000016",2020-05-01,20,769
"Hillingdon","E09000017",2020-05-01,15,876
"Hounslow","E09000018",2020-05-01,13,822
"Islington","E09000019",2020-05-01,5,462
"Kensington and Chelsea","E09000020",2020-05-01,5,495
"Kingston upon Thames","E09000021",2020-05-01,9,573
"Lambeth","E09000022",2020-05-01,11,1216
"Lewisham","E09000023",2020-05-01,8,1044
"Merton","E09000024",2020-05-01,10,754
"Newham","E09000025",2020-05-01,4,1050
"Redbridge","E09000026",2020-05-01,9,842
"Richmond upon Thames","E09000027",2020-05-01,7,446
"Southwark","E09000028",2020-05-01,12,1295
"Sutton","E09000029",2020-05-01,9,811
"Tower Hamlets","E09000030",2020-05-01,10,691
"Waltham Forest","E09000031",2020-05-01,12,844
"Wandsworth","E09000032",2020-05-01,12,1009
"Westminster","E09000033",2020-05-01,5,669
"Barking and Dagenham","E09000002",2020-05-02,6,564
"Barnet","E09000003",2020-05-02,9,1359
"Bexley","E09000004",2020-05-02,17,816
"Brent","E09000005",2020-05-02,9,1495
"Bromley","E09000006",2020-05-02,15,1246
"Camden","E09000007",2020-05-02,1,613
"Croydon","E09000008",2020-05-02,19,1606
"Ealing","E09000009",2020-05-02,21,1238
"Enfield","E09000010",2020-05-02,10,1006
"Greenwich","E09000011",2020-05-02,3,782
"Hackney and City of London","E09000012",2020-05-02,7,694
"Hammersmith and Fulham","E09000013",2020-05-02,1,654
"Haringey","E09000014",2020-05-02,3,629
"Harrow","E09000015",2020-05-02,7,1067
"Havering","E09000016",2020-05-02,10,779
"Hillingdon","E09000017",2020-05-02,12,888
"Hounslow","E09000018",2020-05-02,11,833
"Islington","E09000019",2020-05-02,1,463
"Kensington and Chelsea","E09000020",2020-05-02,2,497
"Kingston upon Thames","E09000021",2020-05-02,12,585
"Lambeth","E09000022",2020-05-02,3,1219
"Lewisham","E09000023",2020-05-02,7,1051
"Merton","E09000024",2020-05-02,7,761
"Newham","E09000025",2020-05-02,9,1059
"Redbridge","E09000026",2020-05-02,10,852
"Richmond upon Thames","E09000027",2020-05-02,3,449
"Southwark","E09000028",2020-05-02,3,1298
"Sutton","E09000029",2020-05-02,16,827
"Tower Hamlets","E09000030",2020-05-02,3,694
"Waltham Forest","E09000031",2020-05-02,4,848
"Wandsworth","E09000032",2020-05-02,3,1012
"Westminster","E09000033",2020-05-02,4,673
"Barking and Dagenham","E09000002",2020-05-03,8,572
"Barnet","E09000003",2020-05-03,6,1365
"Bexley","E09000004",2020-05-03,8,824
"Brent","E09000005",2020-05-03,4,1499
"Bromley","E09000006",2020-05-03,11,1257
"Camden","E09000007",2020-05-03,2,615
"Croydon","E09000008",2020-05-03,7,1613
"Ealing","E09000009",2020-05-03,7,1245
"Enfield","E09000010",2020-05-03,4,1010
"Greenwich","E09000011",2020-05-03,1,783
"Hackney and City of London","E09000012",2020-05-03,4,698
"Hammersmith and Fulham","E09000013",2020-05-03,2,656
"Haringey","E09000014",2020-05-03,1,630
"Harrow","E09000015",2020-05-03,7,1074
"Havering","E09000016",2020-05-03,8,787
"Hillingdon","E09000017",2020-05-03,5,893
"Hounslow","E09000018",2020-05-03,5,838
"Islington","E09000019",2020-05-03,4,467
"Kensington and Chelsea","E09000020",2020-05-03,3,500
"Kingston upon Thames","E09000021",2020-05-03,6,591
"Lambeth","E09000022",2020-05-03,4,1223
"Lewisham","E09000023",2020-05-03,6,1057
"Merton","E09000024",2020-05-03,10,771
"Newham","E09000025",2020-05-03,5,1064
"Redbridge","E09000026",2020-05-03,9,861
"Richmond upon Thames","E09000027",2020-05-03,4,453
"Southwark","E09000028",2020-05-03,3,1301
"Sutton","E09000029",2020-05-03,9,836
"Tower Hamlets","E09000030",2020-05-03,4,698
"Waltham Forest","E09000031",2020-05-03,6,854
"Wandsworth","E09000032",2020-05-03,4,1016
"Westminster","E09000033",2020-05-03,0,673
"Barking and Dagenham","E09000002",2020-05-04,4,576
"Barnet","E09000003",2020-05-04,12,1377
"Bexley","E09000004",2020-05-04,9,833
"Brent","E09000005",2020-05-04,8,1507
"Bromley","E09000006",2020-05-04,14,1271
"Camden","E09000007",2020-05-04,0,615
"Croydon","E09000008",2020-05-04,15,1628
"Ealing","E09000009",2020-05-04,13,1258
"Enfield","E09000010",2020-05-04,10,1020
"Greenwich","E09000011",2020-05-04,6,789
"Hackney and City of London","E09000012",2020-05-04,4,702
"Hammersmith and Fulham","E09000013",2020-05-04,5,661
"Haringey","E09000014",2020-05-04,3,633
"Harrow","E09000015",2020-05-04,20,1094
"Havering","E09000016",2020-05-04,16,803
"Hillingdon","E09000017",2020-05-04,13,906
"Hounslow","E09000018",2020-05-04,15,853
"Islington","E09000019",2020-05-04,4,471
"Kensington and Chelsea","E09000020",2020-05-04,1,501
"Kingston upon Thames","E09000021",2020-05-04,8,599
"Lambeth","E09000022",2020-05-04,5,1228
"Lewisham","E09000023",2020-05-04,5,1062
"Merton","E09000024",2020-05-04,4,775
"Newham","E09000025",2020-05-04,8,1072
"Redbridge","E09000026",2020-05-04,14,875
"Richmond upon Thames","E09000027",2020-05-04,4,457
"Southwark","E09000028",2020-05-04,7,1308
"Sutton","E09000029",2020-05-04,4,840
"Tower Hamlets","E09000030",2020-05-04,1,699
"Waltham Forest","E09000031",2020-05-04,10,864
"Wandsworth","E09000032",2020-05-04,4,1020
"Westminster","E09000033",2020-05-04,3,676
"Barking and Dagenham","E09000002",2020-05-05,6,582
"Barnet","E09000003",2020-05-05,12,1389
"Bexley","E09000004",2020-05-05,6,839
"Brent","E09000005",2020-05-05,6,1513
"Bromley","E09000006",2020-05-05,14,1285
"Camden","E09000007",2020-05-05,5,620
"Croydon","E09000008",2020-05-05,8,1636
"Ealing","E09000009",2020-05-05,7,1265
"Enfield","E09000010",2020-05-05,9,1029
"Greenwich","E09000011",2020-05-05,6,795
"Hackney and City of London","E09000012",2020-05-05,6,708
"Hammersmith and Fulham","E09000013",2020-05-05,1,662
"Haringey","E09000014",2020-05-05,5,638
"Harrow","E09000015",2020-05-05,12,1106
"Havering","E09000016",2020-05-05,7,810
"Hillingdon","E09000017",2020-05-05,7,913
"Hounslow","E09000018",2020-05-05,4,857
"Islington","E09000019",2020-05-05,2,473
"Kensington and Chelsea","E09000020",2020-05-05,1,502
"Kingston upon Thames","E09000021",2020-05-05,5,604
"Lambeth","E09000022",2020-05-05,6,1234
"Lewisham","E09000023",2020-05-05,7,1069
"Merton","E09000024",2020-05-05,5,780
"Newham","E09000025",2020-05-05,8,1080
"Redbridge","E09000026",2020-05-05,25,900
"Richmond upon Thames","E09000027",2020-05-05,3,460
"Southwark","E09000028",2020-05-05,7,1315
"Sutton","E09000029",2020-05-05,10,850
"Tower Hamlets","E09000030",2020-05-05,2,701
"Waltham Forest","E09000031",2020-05-05,8,872
"Wandsworth","E09000032",2020-05-05,5,1025
"Westminster","E09000033",2020-05-05,3,679
"Barking and Dagenham","E09000002",2020-05-06,4,586
"Barnet","E09000003",2020-05-06,10,1399
"Bexley","E09000004",2020-05-06,14,853
"Brent","E09000005",2020-05-06,8,1521
"Bromley","E09000006",2020-05-06,37,1322
"Camden","E09000007",2020-05-06,4,624
"Croydon","E09000008",2020-05-06,10,1646
"Ealing","E09000009",2020-05-06,12,1277
"Enfield","E09000010",2020-05-06,5,1034
"Greenwich","E09000011",2020-05-06,4,799
"Hackney and City of London","E09000012",2020-05-06,5,713
"Hammersmith and Fulham","E09000013",2020-05-06,2,664
"Haringey","E09000014",2020-05-06,6,644
"Harrow","E09000015",2020-05-06,13,1119
"Havering","E09000016",2020-05-06,8,818
"Hillingdon","E09000017",2020-05-06,12,925
"Hounslow","E09000018",2020-05-06,10,867
"Islington","E09000019",2020-05-06,2,475
"Kensington and Chelsea","E09000020",2020-05-06,3,505
"Kingston upon Thames","E09000021",2020-05-06,6,610
"Lambeth","E09000022",2020-05-06,5,1239
"Lewisham","E09000023",2020-05-06,6,1075
"Merton","E09000024",2020-05-06,14,794
"Newham","E09000025",2020-05-06,16,1096
"Redbridge","E09000026",2020-05-06,17,917
"Richmond upon Thames","E09000027",2020-05-06,3,463
"Southwark","E09000028",2020-05-06,9,1324
"Sutton","E09000029",2020-05-06,4,854
"Tower Hamlets","E09000030",2020-05-06,2,703
"Waltham Forest","E09000031",2020-05-06,10,882
"Wandsworth","E09000032",2020-05-06,5,1030
"Westminster","E09000033",2020-05-06,3,682
"Barking and Dagenham","E09000002",2020-05-07,6,592
"Barnet","E09000003",2020-05-07,13,1412
"Bexley","E09000004",2020-05-07,11,864
"Brent","E09000005",2020-05-07,8,1529
"Bromley","E09000006",2020-05-07,20,1342
"Camden","E09000007",2020-05-07,9,633
"Croydon","E09000008",2020-05-07,9,1655
"Ealing","E09000009",2020-05-07,20,1297
"Enfield","E09000010",2020-05-07,2,1036
"Greenwich","E09000011",2020-05-07,9,808
"Hackney and City of London","E09000012",2020-05-07,8,721
"Hammersmith and Fulham","E09000013",2020-05-07,4,668
"Haringey","E09000014",2020-05-07,13,657
"Harrow","E09000015",2020-05-07,17,1136
"Havering","E09000016",2020-05-07,1,819
"Hillingdon","E09000017",2020-05-07,12,937
"Hounslow","E09000018",2020-05-07,9,876
"Islington","E09000019",2020-05-07,2,477
"Kensington and Chelsea","E09000020",2020-05-07,4,509
"Kingston upon Thames","E09000021",2020-05-07,6,616
"Lambeth","E09000022",2020-05-07,8,1247
"Lewisham","E09000023",2020-05-07,9,1084
"Merton","E09000024",2020-05-07,8,802
"Newham","E09000025",2020-05-07,6,1102
"Redbridge","E09000026",2020-05-07,21,938
"Richmond upon Thames","E09000027",2020-05-07,6,469
"Southwark","E09000028",2020-05-07,4,1328
"Sutton","E09000029",2020-05-07,4,858
"Tower Hamlets","E09000030",2020-05-07,3,706
"Waltham Forest","E09000031",2020-05-07,10,892
"Wandsworth","E09000032",2020-05-07,9,1039
"Westminster","E09000033",2020-05-07,3,685
"Barking and Dagenham","E09000002",2020-05-08,6,598
"Barnet","E09000003",2020-05-08,7,1419
"Bexley","E09000004",2020-05-08,8,872
"Brent","E09000005",2020-05-08,19,1548
"Bromley","E09000006",2020-05-08,24,1366
"Camden","E09000007",2020-05-08,3,636
"Croydon","E09000008",2020-05-08,13,1668
"Ealing","E09000009",2020-05-08,15,1312
"Enfield","E09000010",2020-05-08,7,1043
"Greenwich","E09000011",2020-05-08,10,818
"Hackney and City of London","E09000012",2020-05-08,3,724
"Hammersmith and Fulham","E09000013",2020-05-08,3,671
"Haringey","E09000014",2020-05-08,6,663
"Harrow","E09000015",2020-05-08,9,1145
"Havering","E09000016",2020-05-08,3,822
"Hillingdon","E09000017",2020-05-08,1,938
"Hounslow","E09000018",2020-05-08,9,885
"Islington","E09000019",2020-05-08,6,483
"Kensington and Chelsea","E09000020",2020-05-08,2,511
"Kingston upon Thames","E09000021",2020-05-08,4,620
"Lambeth","E09000022",2020-05-08,2,1249
"Lewisham","E09000023",2020-05-08,7,1091
"Merton","E09000024",2020-05-08,3,805
"Newham","E09000025",2020-05-08,4,1106
"Redbridge","E09000026",2020-05-08,7,945
"Richmond upon Thames","E09000027",2020-05-08,3,472
"Southwark","E09000028",2020-05-08,4,1332
"Sutton","E09000029",2020-05-08,7,865
"Tower Hamlets","E09000030",2020-05-08,1,707
"Waltham Forest","E09000031",2020-05-08,5,897
"Wandsworth","E09000032",2020-05-08,2,1041
"Westminster","E09000033",2020-05-08,3,688
"Barking and Dagenham","E09000002",2020-05-09,4,602
"Barnet","E09000003",2020-05-09,5,1424
"Bexley","E09000004",2020-05-09,4,876
"Brent","E09000005",2020-05-09,8,1556
"Bromley","E09000006",2020-05-09,4,1370
"Camden","E09000007",2020-05-09,2,638
"Croydon","E09000008",2020-05-09,6,1674
"Ealing","E09000009",2020-05-09,5,1317
"Enfield","E09000010",2020-05-09,1,1044
"Greenwich","E09000011",2020-05-09,2,820
"Hackney and City of London","E09000012",2020-05-09,3,727
"Hammersmith and Fulham","E09000013",2020-05-09,1,672
"Haringey","E09000014",2020-05-09,2,665
"Harrow","E09000015",2020-05-09,7,1152
"Havering","E09000016",2020-05-09,0,822
"Hillingdon","E09000017",2020-05-09,5,943
"Hounslow","E09000018",2020-05-09,9,894
"Islington","E09000019",2020-05-09,4,487
"Kensington and Chelsea","E09000020",2020-05-09,2,513
"Kingston upon Thames","E09000021",2020-05-09,2,622
"Lambeth","E09000022",2020-05-09,6,1255
"Lewisham","E09000023",2020-05-09,2,1093
"Merton","E09000024",2020-05-09,2,807
"Newham","E09000025",2020-05-09,7,1113
"Redbridge","E09000026",2020-05-09,4,949
"Richmond upon Thames","E09000027",2020-05-09,2,474
"Southwark","E09000028",2020-05-09,7,1339
"Sutton","E09000029",2020-05-09,4,869
"Tower Hamlets","E09000030",2020-05-09,4,711
"Waltham Forest","E09000031",2020-05-09,7,904
"Wandsworth","E09000032",2020-05-09,4,1045
"Westminster","E09000033",2020-05-09,4,692
"Barking and Dagenham","E09000002",2020-05-10,7,609
"Barnet","E09000003",2020-05-10,8,1432
"Bexley","E09000004",2020-05-10,8,884
"Brent","E09000005",2020-05-10,3,1559
"Bromley","E09000006",2020-05-10,11,1381
"Camden","E09000007",2020-05-10,2,640
"Croydon","E09000008",2020-05-10,3,1677
"Ealing","E09000009",2020-05-10,2,1319
"Enfield","E09000010",2020-05-10,2,1046
"Greenwich","E09000011",2020-05-10,6,826
"Hackney and City of London","E09000012",2020-05-10,0,727
"Hammersmith and Fulham","E09000013",2020-05-10,1,673
"Haringey","E09000014",2020-05-10,4,669
"Harrow","E09000015",2020-05-10,0,1152
"Havering","E09000016",2020-05-10,4,826
"Hillingdon","E09000017",2020-05-10,2,945
"Hounslow","E09000018",2020-05-10,4,898
"Islington","E09000019",2020-05-10,0,487
"Kensington and Chelsea","E09000020",2020-05-10,0,513
"Kingston upon Thames","E09000021",2020-05-10,9,631
"Lambeth","E09000022",2020-05-10,3,1258
"Lewisham","E09000023",2020-05-10,3,1096
"Merton","E09000024",2020-05-10,4,811
"Newham","E09000025",2020-05-10,9,1122
"Redbridge","E09000026",2020-05-10,6,955
"Richmond upon Thames","E09000027",2020-05-10,0,474
"Southwark","E09000028",2020-05-10,6,1345
"Sutton","E09000029",2020-05-10,5,874
"Tower Hamlets","E09000030",2020-05-10,2,713
"Waltham Forest","E09000031",2020-05-10,2,906
"Wandsworth","E09000032",2020-05-10,6,1051
"Westminster","E09000033",2020-05-10,3,695
"Barking and Dagenham","E09000002",2020-05-11,7,616
"Barnet","E09000003",2020-05-11,6,1438
"Bexley","E09000004",2020-05-11,7,891
"Brent","E09000005",2020-05-11,8,1567
"Bromley","E09000006",2020-05-11,7,1388
"Camden","E09000007",2020-05-11,6,646
"Croydon","E09000008",2020-05-11,5,1682
"Ealing","E09000009",2020-05-11,10,1329
"Enfield","E09000010",2020-05-11,6,1052
"Greenwich","E09000011",2020-05-11,4,830
"Hackney and City of London","E09000012",2020-05-11,4,731
"Hammersmith and Fulham","E09000013",2020-05-11,2,675
"Haringey","E09000014",2020-05-11,4,673
"Harrow","E09000015",2020-05-11,3,1155
"Havering","E09000016",2020-05-11,4,830
"Hillingdon","E09000017",2020-05-11,3,948
"Hounslow","E09000018",2020-05-11,3,901
"Islington","E09000019",2020-05-11,5,492
"Kensington and Chelsea","E09000020",2020-05-11,1,514
"Kingston upon Thames","E09000021",2020-05-11,9,640
